epoch,step,train_loss
1,49,0.46527546644210815
3,99,0.1379348635673523
4,149,0.12828736007213593
6,199,0.04241924360394478
7,249,0.03352639079093933
9,299,0.013384555466473103
10,349,0.005890890955924988
12,399,0.0010168917942792177
14,449,0.0006389233749359846
15,499,0.02139773592352867
17,549,0.0014520969707518816
18,599,0.0016408096998929977
20,649,0.0012795680668205023
21,699,0.0021438186522573233
23,749,0.00015773299674037844
24,799,0.0018053671810775995
26,849,0.016443053260445595
28,899,0.0014854222536087036
29,949,0.000603133870754391
31,999,0.000968106382060796
32,1049,0.0022628349252045155
34,1099,0.0007260633865371346
35,1149,0.0018587765516713262
37,1199,0.002420133911073208
39,1249,0.0020143291912972927
40,1299,0.0017282429616898298
42,1349,0.0004342608153820038
43,1399,0.00018318856018595397
45,1449,0.0017111969646066427
46,1499,0.0005024783895350993
48,1549,0.0027643253561109304
49,1599,0.0004467792168725282
51,1649,0.002627081936225295
53,1699,0.0005667334771715105
54,1749,0.0006109268870204687
56,1799,0.0002040820982074365
57,1849,0.018682682886719704
59,1899,0.0031154584139585495
60,1949,4.3558902689255774e-05
62,1999,0.0003580339252948761
64,2049,0.00016574098845012486
65,2099,0.0008646024507470429
67,2149,0.002940993756055832
68,2199,0.000757285044528544
70,2249,0.0028423084877431393
71,2299,0.0007360593881458044
73,2349,0.003637004643678665
74,2399,4.30824002251029e-05
76,2449,0.0006802286370657384
78,2499,0.00032415054738521576
79,2549,0.00015071772213559598
81,2599,0.00047724402975291014
82,2649,0.00014256653958000243
84,2699,0.0003843856684397906
85,2749,0.0012328121811151505
87,2799,0.00028401269810274243
89,2849,0.0004266914911568165
90,2899,0.0001553464389871806
92,2949,0.0016921975184231997
93,2999,0.00021146671497263014
95,3049,0.00012952035467606038
96,3099,0.00015359558165073395
98,3149,0.0018938167486339808
99,3199,0.00823155790567398
101,3249,0.0007270495407283306
103,3299,0.0001727944181766361
104,3349,4.395250289235264e-05
106,3399,0.0004649244074244052
107,3449,0.0004027218383271247
109,3499,0.0018575065769255161
110,3549,0.014404483139514923
112,3599,0.5148223042488098
114,3649,0.003198392689228058
115,3699,0.0004805673088412732
117,3749,0.0007335653644986451
118,3799,0.0017169085331261158
120,3849,0.0008203983306884766
121,3899,0.0004705896426457912
123,3949,0.0006672008894383907
124,3999,0.00016870566469151527
126,4049,0.0003129882097709924
128,4099,0.00015971330867614597
129,4149,0.0011437523644417524
131,4199,0.0003800347330980003
132,4249,0.0015026761684566736
134,4299,0.000933818519115448
135,4349,9.185725502902642e-05
137,4399,0.00013555755140259862
139,4449,0.00012083300680387765
140,4499,0.0006664432003162801
142,4549,0.0045447153970599174
143,4599,0.00807473435997963
145,4649,0.00964908767491579
146,4699,0.0020872089080512524
148,4749,0.00046232412569224834
149,4799,0.00032847299007698894
151,4849,0.00021922728046774864
153,4899,0.0006097786827012897
154,4949,0.0014077877858653665
156,4999,0.0009033140959218144
157,5049,0.000285767309833318
159,5099,0.00019280039123259485
160,5149,0.004455422982573509
162,5199,0.0011006928980350494
164,5249,0.0005582903395406902
165,5299,0.0005452780169434845
167,5349,0.0007108846912160516
168,5399,0.0008196617709472775
170,5449,8.022853580769151e-05
171,5499,0.0025562476366758347
173,5549,0.00016333212261088192
174,5599,0.0002891606418415904
176,5649,0.0001877007889561355
178,5699,0.00033468884066678584
179,5749,0.00016014919674489647
181,5799,0.00018922788149211556
182,5849,0.0001888458791654557
184,5899,0.0004219697439111769
185,5949,0.001116644823923707
187,5999,0.0030461628921329975
189,6049,0.03590018302202225
190,6099,0.0013175489148125052
192,6149,0.00026831310242414474
193,6199,0.0009103656047955155
195,6249,0.0011066468432545662
196,6299,0.00465276138857007
198,6349,0.0005450554890558124
199,6399,0.00031631544698029757
201,6449,0.0004667377797886729
203,6499,0.00017251702956855297
204,6549,0.0012501603923738003
206,6599,0.0001531916786916554
207,6649,0.0006042426102794707
209,6699,0.0010488107800483704
210,6749,0.00032924418337643147
212,6799,0.0006651449948549271
214,6849,0.00017693349218461663
215,6899,0.0019668687600642443
217,6949,0.0016498430632054806
218,6999,0.0004450228880159557
220,7049,0.000390932458685711
221,7099,0.001008843770250678
223,7149,0.0022864975035190582
224,7199,0.0004575375060085207
226,7249,0.0006312612676993012
228,7299,0.00047456074389629066
229,7349,0.006039435043931007
231,7399,0.002077232114970684
232,7449,0.0005905667785555124
234,7499,0.000544313748832792
235,7549,0.00022747997718397528
237,7599,0.0001747525529935956
239,7649,0.00015297331265173852
240,7699,0.0001494142197770998
242,7749,0.0004905895330011845
243,7799,0.00018626617384143174
245,7849,0.0001080465954146348
246,7899,0.00010569072037469596
248,7949,0.0008289089892059565
249,7999,6.377833051374182e-05
251,8049,0.0007124720141291618
253,8099,0.0001777583092916757
254,8149,0.0013564670225605369
256,8199,0.0009778387611731887
257,8249,0.004587072879076004
259,8299,0.000567937851883471
260,8349,0.00031540909549221396
262,8399,0.0002218654117314145
264,8449,0.0004558755026664585
265,8499,0.0005363354575820267
267,8549,0.00045712460996583104
268,8599,0.00021767288853880018
270,8649,0.0004782268370036036
271,8699,0.21151481568813324
273,8749,0.0006048212526366115
274,8799,0.00022225145949050784
276,8849,0.00014105584705248475
278,8899,0.0003282285761088133
279,8949,0.00010610104072839022
281,8999,9.05226479517296e-05
282,9049,0.0002420422388240695
284,9099,0.00015559015446342528
285,9149,0.0006712645408697426
287,9199,0.0021501227747648954
289,9249,0.00013122445670887828
290,9299,0.0003990434925071895
292,9349,0.0007166293216869235
293,9399,0.0016952070873230696
295,9449,0.0011887706350535154
296,9499,0.0007093145977705717
298,9549,0.0005245261127129197
299,9599,0.00013827973452862352
301,9649,0.0019930447451770306
303,9699,0.001406888011842966
304,9749,0.007791274692863226
306,9799,0.0026340046897530556
307,9849,0.0005805875407531857
309,9899,0.0005245761713013053
310,9949,5.542560393223539e-05
312,9999,0.0006783928256481886
314,10049,0.0022463640198111534
315,10099,0.0008204850601032376
317,10149,7.592595648020506e-05
318,10199,0.0001327353820670396
320,10249,0.0002092391368933022
321,10299,0.0001253926457138732
323,10349,0.00023037380015011877
324,10399,0.0010019828332588077
