epoch,step,train_loss
12,49,0.24612782895565033
24,99,0.0010202118428424
37,149,0.008632831275463104
49,199,0.0003203692613169551
62,249,0.002366727916523814
74,299,0.0004006948438473046
87,349,0.001604154473170638
99,399,0.0007627967279404402
112,449,5.742600478697568e-05
124,499,0.00033921259455382824
137,549,0.0005520060658454895
149,599,0.00022162847744766623
162,649,0.00029951531905680895
174,699,0.00024133177066687495
187,749,0.00011063333658967167
199,799,0.0015632732538506389
212,849,0.00015676752082072198
224,899,0.0012261549709364772
237,949,0.000335928809363395
249,999,0.0005830088048242033
262,1049,0.019715815782546997
274,1099,0.0005003169644623995
287,1149,0.0003882667515426874
299,1199,0.0020838140044361353
312,1249,0.00010148099681828171
324,1299,0.00013052498979959637
337,1349,7.697687397012487e-05
349,1399,0.00022037856979295611
362,1449,0.00012481433805078268
374,1499,6.493912951555103e-05
387,1549,5.5049487855285406e-05
399,1599,0.0007613397319801152
412,1649,0.00014877450303174555
424,1699,0.00010358243162045255
437,1749,0.0001013724395306781
449,1799,0.00020410859724506736
462,1849,0.0007802740437909961
474,1899,0.0006545344367623329
487,1949,0.0004889751435257494
499,1999,6.35765609331429e-05
