epoch,step,train_loss
1,49,0.22310718894004822
3,99,0.09676830470561981
4,149,0.043348874896764755
6,199,0.02560196816921234
7,249,0.022826239466667175
9,299,0.002518091117963195
10,349,0.01419050432741642
12,399,0.053871508687734604
14,449,0.00735503202304244
15,499,0.009969547390937805
17,549,0.006888470146805048
18,599,0.00018561782781034708
20,649,0.00033676213934086263
21,699,0.000676171388477087
23,749,0.000666632317006588
24,799,0.0023028068244457245
26,849,0.0037896521389484406
28,899,0.03205004334449768
29,949,0.0008827605051919818
31,999,0.03312474861741066
32,1049,0.015509610995650291
34,1099,0.002539408393204212
35,1149,0.0014579901471734047
37,1199,0.0007974236505106091
39,1249,0.00024770793970674276
40,1299,0.003801126964390278
42,1349,0.000763265008572489
43,1399,0.00022151660232339054
45,1449,0.0002191147650592029
46,1499,0.005038440227508545
48,1549,0.0004666038730647415
49,1599,0.0008781576761975884
51,1649,0.0017679580487310886
53,1699,0.002159531693905592
54,1749,0.0014931191690266132
56,1799,0.0016122028464451432
57,1849,0.00010969043069053441
59,1899,0.0021975503768771887
60,1949,0.019164906814694405
62,1999,0.00991580355912447
64,2049,0.002769895363599062
65,2099,0.001154960016719997
67,2149,0.0006377063691616058
68,2199,0.002096961485221982
70,2249,0.01933726854622364
71,2299,0.005710393190383911
73,2349,0.0014948758762329817
74,2399,0.0028667300939559937
76,2449,0.0002825205447152257
78,2499,0.013420386239886284
79,2549,0.0012639446649700403
81,2599,0.0006427289918065071
82,2649,8.136584074236453e-05
84,2699,0.0020165431778877974
85,2749,0.003298924071714282
87,2799,0.00041606707964092493
89,2849,0.016290461644530296
90,2899,0.013268284499645233
92,2949,0.00033098377753049135
93,2999,0.0008731081616133451
95,3049,9.467275958741084e-05
96,3099,0.009005747735500336
98,3149,0.25870218873023987
99,3199,0.0031712413765490055
101,3249,0.0003775182121898979
103,3299,0.00035894993925467134
104,3349,0.005614563822746277
106,3399,0.0007942492375150323
107,3449,0.0005293061258271337
109,3499,0.0005695203435607255
110,3549,8.789975254330784e-05
112,3599,0.00031092920107766986
114,3649,0.001268250634893775
115,3699,0.0005103012081235647
117,3749,0.0006478445138782263
118,3799,0.0003478658036328852
120,3849,0.0006982568884268403
121,3899,0.005729875527322292
123,3949,0.000539790780749172
124,3999,0.0002295047597726807
126,4049,0.0005957185057923198
128,4099,0.0003645019023679197
129,4149,0.007170529570430517
131,4199,0.009893327951431274
132,4249,0.0010399292223155499
134,4299,0.011615640483796597
135,4349,0.00141430483199656
137,4399,0.0008556465618312359
139,4449,0.00018234780873171985
140,4499,0.0008389567956328392
142,4549,0.00036969914799556136
143,4599,0.0032290879171341658
145,4649,0.0014776282478123903
146,4699,0.0003525543143041432
148,4749,0.00013217270316090435
149,4799,6.112254050094634e-05
151,4849,0.00036117510171607137
153,4899,0.00016533686721231788
154,4949,0.0003884049947373569
156,4999,0.0009124584612436593
157,5049,0.0006545617943629622
159,5099,0.000233332539210096
160,5149,0.0006511480314657092
162,5199,0.00026873504975810647
164,5249,0.00019301507563795894
165,5299,0.001981518929824233
167,5349,0.0014619994908571243
168,5399,0.001465875655412674
170,5449,0.0005335763562470675
171,5499,0.0012064556358382106
173,5549,0.0003605581587180495
174,5599,0.00019398746371734887
176,5649,0.0012350557371973991
178,5699,0.00035271490924060345
179,5749,0.002221523318439722
181,5799,0.004583648405969143
182,5849,0.0009079452138394117
184,5899,0.0004952842718921602
185,5949,0.001685921917669475
187,5999,0.0005255067371763289
189,6049,0.00041328847873955965
190,6099,0.0012004990130662918
192,6149,0.0005722580244764686
193,6199,0.0002802609815262258
195,6249,0.0009255761979147792
196,6299,0.0028821711894124746
198,6349,0.0005025016143918037
199,6399,0.00041225418681278825
201,6449,0.0007382168550975621
203,6499,0.0003279248485341668
204,6549,0.00033508575870655477
206,6599,0.0043350509367883205
207,6649,0.0017810265999287367
209,6699,0.00023658614372834563
210,6749,0.0014709688257426023
212,6799,0.0016307643381878734
214,6849,0.0007232564385049045
215,6899,0.00010726061009336263
217,6949,0.0008162865415215492
218,6999,0.00018154636200051755
220,7049,0.00034487832454033196
221,7099,0.0001796176511561498
223,7149,0.00037143420195207
224,7199,0.0015414205845445395
226,7249,0.0005251815309748054
228,7299,0.0003823484876193106
229,7349,0.00011914021160919219
231,7399,0.00123364117462188
232,7449,0.00016561774828005582
234,7499,0.004905265755951405
235,7549,0.0023433028254657984
237,7599,0.010434399358928204
239,7649,0.0005695494473911822
240,7699,0.0014836292248219252
242,7749,9.544683416606858e-05
243,7799,0.00015725489356555045
245,7849,0.0007793108816258609
246,7899,0.0018617791356518865
248,7949,0.004700173623859882
249,7999,0.0018190372502431273
251,8049,0.0005438099033199251
253,8099,0.0002667055232450366
254,8149,0.00036662822822108865
256,8199,0.00021777150686830282
257,8249,0.000181259325472638
259,8299,0.00016862548363860697
260,8349,0.001265517552383244
262,8399,0.001250837347470224
264,8449,0.0005231628892943263
265,8499,0.00023579859407618642
267,8549,0.0001592013577464968
268,8599,0.001495864475145936
270,8649,0.000939771649427712
271,8699,0.0033303657546639442
273,8749,0.0017040591919794679
274,8799,0.0003143170033581555
276,8849,0.0003510628012008965
278,8899,0.0012336799409240484
