epoch,step,train_loss
0,49,0.03990338742733002
1,99,0.015502694994211197
1,149,0.012769931927323341
2,199,0.013631192967295647
3,249,0.021326910704374313
3,299,0.004029891453683376
4,349,0.0013024519430473447
5,399,0.0120540801435709
5,449,0.0031923088245093822
6,499,0.00025642456603236496
6,549,0.011527246795594692
7,599,0.003527834080159664
8,649,0.0043155415914952755
8,699,0.006098099984228611
9,749,0.006158279255032539
10,799,0.0004787102807313204
10,849,0.00040458631701767445
11,899,0.008228305727243423
12,949,0.005080048926174641
12,999,0.0003507619258016348
13,1049,0.0009070932865142822
13,1099,0.0008991151698864996
14,1149,0.0004058450576849282
15,1199,0.0007939980132505298
15,1249,0.0004716909024864435
16,1299,0.0002929931797552854
17,1349,0.00045885812141932547
17,1399,0.0011458727531135082
18,1449,0.00039175100391730666
18,1499,0.0033363932743668556
19,1549,0.0030694345477968454
20,1599,0.001582096447236836
20,1649,0.00388540793210268
21,1699,0.0019294150406494737
22,1749,0.0002441262040520087
22,1799,0.00037604945828206837
23,1849,0.0011597080156207085
24,1899,0.0017816192703321576
24,1949,0.0005898919189348817
25,1999,0.0038481545634567738
25,2049,0.0006254769396036863
26,2099,0.0012565476354211569
27,2149,0.004584005102515221
27,2199,0.0011628243373706937
28,2249,0.004373760893940926
29,2299,0.004989448934793472
29,2349,0.00041119783418253064
30,2399,0.0003896270354744047
31,2449,0.0018739867955446243
31,2499,0.0013138786889612675
32,2549,0.0011542194988578558
32,2599,0.008899062871932983
33,2649,0.00436583673581481
34,2699,0.00033586350036785007
34,2749,0.0010438414756208658
35,2799,0.002561988541856408
36,2849,0.0002859595406334847
36,2899,0.004476707894355059
37,2949,0.00034005375346168876
37,2999,0.0007273907540366054
38,3049,0.0014279377646744251
39,3099,0.003880992764607072
39,3149,0.0011559035629034042
40,3199,0.0016891511622816324
41,3249,0.0004924599779769778
41,3299,0.0038207918405532837
42,3349,0.0031214216724038124
43,3399,0.0041715302504599094
43,3449,0.0009253485477529466
44,3499,0.0031094918958842754
44,3549,0.00045395863708108664
45,3599,0.005148484371602535
46,3649,0.0006756169022992253
46,3699,0.0024899570271372795
47,3749,0.002587761264294386
48,3799,0.0015694355824962258
48,3849,0.00032157020177692175
49,3899,0.0007900396012701094
49,3949,0.00011530258052516729
50,3999,0.0008448933949694037
51,4049,0.0012058077845722437
51,4099,0.000653482973575592
52,4149,0.006722699850797653
53,4199,0.00021644445951096714
53,4249,0.004049448296427727
54,4299,0.0033340859226882458
55,4349,0.0011089188046753407
55,4399,0.0007346118800342083
56,4449,0.00039731402648612857
56,4499,0.00033152144169434905
57,4549,0.0002388378488831222
58,4599,0.0031791357323527336
58,4649,0.0004889395204372704
59,4699,0.0007590916357003152
60,4749,0.00046210980508476496
60,4799,0.002558555919677019
61,4849,0.0006018601125106215
62,4899,0.005920936819165945
62,4949,0.00289726909250021
63,4999,0.0007154926424846053
63,5049,0.0009820724371820688
64,5099,0.0006118949968367815
65,5149,0.0010024565272033215
65,5199,0.0019612626638263464
66,5249,0.0005260814214125276
67,5299,0.0013113466557115316
67,5349,0.000702554767485708
