epoch,step,train_loss
0,49,0.03726255148649216
1,99,0.005052105523645878
1,149,0.026653897017240524
2,199,0.0025450866669416428
3,249,0.00978546030819416
3,299,0.0019422684563323855
4,349,0.007799186743795872
5,399,0.003387061646208167
5,449,0.0014901503454893827
6,499,0.0011520331026986241
6,549,0.0014045408461242914
7,599,0.005606134422123432
8,649,0.001689487136900425
8,699,0.0005898099043406546
9,749,0.0041313557885587215
10,799,0.00042479299008846283
10,849,0.00039161602035164833
11,899,0.00044604972936213017
12,949,0.0008868294535204768
12,999,0.0006619365885853767
13,1049,0.0010399500606581569
13,1099,0.0008378220954909921
14,1149,0.0005266956286504865
15,1199,0.00028207118157297373
15,1249,0.0017596941906958818
16,1299,0.0009508631774224341
17,1349,0.00036443339195102453
17,1399,0.000411680550314486
18,1449,0.00048788791173137724
18,1499,0.0004029005067422986
19,1549,0.0016061027999967337
20,1599,0.008152425289154053
20,1649,0.0009486571070738137
21,1699,0.0007041170611046255
22,1749,0.000312940392177552
22,1799,0.0003147250972688198
23,1849,0.0004189223109278828
24,1899,0.00044640066334977746
24,1949,0.0002613409887999296
25,1999,0.0002622949832584709
25,2049,0.0004363172047305852
26,2099,0.0001558475778438151
27,2149,0.0004227199242450297
27,2199,0.0004997163778170943
28,2249,0.0004081063671037555
29,2299,0.00027541822055354714
29,2349,0.00040380051359534264
30,2399,0.0006554726278409362
31,2449,0.00020195735851302743
31,2499,0.000339082267601043
32,2549,0.0003531915135681629
32,2599,0.0002850485616363585
33,2649,0.00022657525551039726
34,2699,0.00030885954038240016
34,2749,0.0007664718432351947
35,2799,0.0006750752218067646
36,2849,0.0003491486422717571
36,2899,0.0002529059711378068
37,2949,0.0004108769353479147
37,2999,0.00026848772540688515
38,3049,0.0002202352334279567
39,3099,0.00038505796692334116
39,3149,0.00038113034679554403
40,3199,0.0002751015708781779
41,3249,0.0003651005099527538
41,3299,0.0003069366794079542
42,3349,0.00015877839177846909
43,3399,0.0006489269435405731
43,3449,0.000888578942976892
44,3499,0.0004382891929708421
44,3549,0.0008741215569898486
45,3599,0.0003069820231758058
46,3649,0.00038421887438744307
46,3699,0.00027616950683295727
47,3749,0.00037797854747623205
48,3799,0.00038822414353489876
48,3849,0.00028324071899987757
49,3899,0.00040030109812505543
49,3949,0.00020659940491896123
50,3999,0.0005221682949922979
51,4049,0.0003712167963385582
51,4099,0.00031313259387388825
52,4149,0.00031674071215093136
53,4199,0.0005016032955609262
53,4249,0.0005422427784651518
54,4299,0.00024543929612264037
55,4349,0.00043958594324067235
55,4399,0.0002329240960534662
56,4449,0.00039194407872855663
56,4499,0.000531064230017364
57,4549,0.0006752492627128959
58,4599,0.0012902901507914066
58,4649,0.00018642775830812752
59,4699,0.00034055946161970496
60,4749,0.0003071467799600214
60,4799,0.00036643381463363767
61,4849,0.00019426934886723757
62,4899,0.0003577623865567148
62,4949,0.0006267789285629988
63,4999,0.00032385901431553066
63,5049,0.00023489040904678404
64,5099,0.0006708598230034113
65,5149,0.00029321800684556365
65,5199,0.0007268072222359478
66,5249,0.00019270306802354753
67,5299,0.00044665392488241196
67,5349,0.00026549561880528927
68,5399,0.0002956140087917447
68,5449,0.0003386183816473931
69,5499,0.00036964594619348645
70,5549,0.0003670988080557436
70,5599,0.0004730329674202949
71,5649,0.00031414307886734605
72,5699,0.00036907539470121264
72,5749,0.00034974419395439327
73,5799,0.0010576852364465594
74,5849,0.0004397030279505998
74,5899,0.000499043904710561
75,5949,0.0003252801252529025
75,5999,0.00014121647109277546
76,6049,0.0002189387014368549
77,6099,0.00045959610724821687
77,6149,0.0003633954911492765
78,6199,0.0002427323634037748
79,6249,0.0002753579756245017
79,6299,0.00025392271345481277
80,6349,0.0003098470042459667
81,6399,0.00021841110719833523
81,6449,0.0004541499656625092
82,6499,0.0003706609131768346
82,6549,0.00036705899401567876
83,6599,0.00023727337247692049
84,6649,0.0005108782788738608
84,6699,0.0002342543302802369
85,6749,0.0002316886093467474
86,6799,0.0002881237887777388
86,6849,0.0014577186666429043
87,6899,0.0008056209189817309
87,6949,0.0004019180196337402
88,6999,0.00035508861765265465
89,7049,0.0003071680839639157
89,7099,0.00015921739395707846
90,7149,0.0001931745355250314
91,7199,0.00038927802233956754
91,7249,0.0006285805138759315
92,7299,0.00035145942820236087
93,7349,0.00041287855128757656
93,7399,0.00021343547268770635
94,7449,0.0003658431232906878
94,7499,0.0003131762787234038
95,7549,0.00042740098433569074
96,7599,0.0004982132231816649
96,7649,0.00020237796707078815
97,7699,0.00039873452624306083
98,7749,0.00025490683037787676
98,7799,0.0002564452006481588
99,7849,0.00038889108691364527
99,7899,0.00021754564659204334
100,7949,0.0005567667540162802
101,7999,0.00026628898922353983
101,8049,0.00018522419850341976
102,8099,0.00034616896300576627
103,8149,0.00037591633736155927
103,8199,0.00020725697686430067
104,8249,0.0004053195007145405
105,8299,0.0002627797075547278
105,8349,0.00025158992502838373
106,8399,0.00039588718209415674
106,8449,0.0002524235169403255
107,8499,0.00023964917636476457
108,8549,0.0002888641902245581
108,8599,0.00034601951483637094
109,8649,0.0009851478971540928
110,8699,0.00031034834682941437
110,8749,0.00029369740514084697
111,8799,0.0002819290675688535
112,8849,0.00035785388899967074
112,8899,0.0002269421675009653
113,8949,0.00024613653658889234
113,8999,0.0003575488808564842
114,9049,0.00024374663189519197
115,9099,0.0003337168018333614
115,9149,0.00023556416272185743
116,9199,0.00010743661550804973
117,9249,0.0017166674369946122
117,9299,0.0012684202520176768
118,9349,0.00035223516169935465
118,9399,0.00020027303253300488
119,9449,0.0002977465046569705
120,9499,0.00026753361453302205
120,9549,0.00026064482517540455
121,9599,0.00017089577158913016
122,9649,0.00043585209641605616
122,9699,0.00025622290559113026
123,9749,0.0005205681081861258
124,9799,0.00045857421355322003
124,9849,0.0005433640908449888
125,9899,0.00032093111076392233
125,9949,0.0005524473963305354
126,9999,0.0010300653520971537
127,10049,0.0005594484973698854
127,10099,0.00038008857518434525
128,10149,0.00034948234679177403
129,10199,0.0005373141029849648
129,10249,0.0012028480414301157
130,10299,0.0007400920148938894
131,10349,0.00033199257450178266
131,10399,0.00017748292884789407
132,10449,0.00014363229274749756
132,10499,0.00028793569072149694
133,10549,0.0002351778093725443
134,10599,0.00039062771247699857
134,10649,0.0003122847410850227
135,10699,0.0009435986867174506
136,10749,0.00038636947283521295
136,10799,0.0008596002589911222
137,10849,0.0003661792725324631
137,10899,0.000464666576590389
138,10949,0.000318965467158705
139,10999,0.00030080589931458235
139,11049,0.00034586910624057055
140,11099,0.0002759561175480485
141,11149,0.0003163782530464232
141,11199,0.00022842391626909375
142,11249,0.00025927668320946395
143,11299,0.0003186892136000097
143,11349,0.00046072155237197876
144,11399,0.0002624369226396084
144,11449,0.0002669734531082213
145,11499,0.00016136282647494227
146,11549,0.0016086557880043983
146,11599,0.0006940886960364878
147,11649,0.0012132690753787756
148,11699,0.0003206926048733294
148,11749,0.00018225084932055324
149,11799,0.0002671766560524702
149,11849,0.00022792283562012017
150,11899,0.0002545201568864286
151,11949,0.00035351287806406617
151,11999,0.00025631318567320704
152,12049,0.00022083759540691972
153,12099,0.0007524743559770286
153,12149,0.0003472532262094319
154,12199,0.0002388366119703278
155,12249,0.0009615151793695986
155,12299,0.0003619766212068498
156,12349,0.00022394966799765825
156,12399,0.00021501332230400294
157,12449,0.00029831461142748594
158,12499,0.00015821887063793838
158,12549,0.00024625012883916497
159,12599,0.000313424039632082
160,12649,0.00018562027253210545
160,12699,0.00015350832836702466
161,12749,0.00033853924833238125
162,12799,0.0001897520269267261
162,12849,0.0002237088920082897
163,12899,0.000302827509585768
163,12949,0.0003885001060552895
164,12999,0.00020519729878287762
165,13049,0.0004014308797195554
165,13099,0.00020730345568154007
166,13149,0.00023533216153737158
167,13199,0.0004160013631917536
167,13249,0.0003215319011360407
168,13299,0.00026071997126564384
168,13349,0.00030360519303940237
169,13399,0.00033219967735931277
170,13449,0.00019730743952095509
170,13499,0.00025116215692833066
171,13549,0.0003644751850515604
172,13599,0.0002592082310002297
172,13649,0.0004178421513643116
173,13699,0.0003467548231128603
174,13749,0.0002444553829263896
174,13799,0.0001822281046770513
175,13849,0.00016912943101488054
175,13899,0.00026415777392685413
176,13949,0.0008129136404022574
177,13999,0.00043518401798792183
177,14049,0.0004927093395963311
178,14099,0.0002612064126878977
179,14149,0.00021216300956439227
179,14199,0.00026630761567503214
180,14249,0.000263913010712713
181,14299,0.00024172896519303322
181,14349,0.00014377685147337615
182,14399,0.0002414186456007883
182,14449,0.00026710625388659537
183,14499,0.0004225157608743757
184,14549,0.0002984251768793911
184,14599,0.0002168374485336244
185,14649,0.0003648390411399305
186,14699,0.0009827101603150368
186,14749,0.000564540212508291
187,14799,0.000319171289447695
187,14849,0.00046428421046584845
188,14899,0.00025047274539247155
189,14949,0.00021364745043683797
189,14999,0.0003993356367573142
190,15049,0.00047179305693134665
191,15099,0.00031016120919957757
191,15149,0.00020704217604361475
192,15199,0.0001563315890962258
193,15249,0.00018984613416250795
193,15299,0.0001538732321932912
194,15349,0.0002258688909932971
194,15399,0.00043032702524214983
195,15449,0.0001287643244722858
196,15499,0.0004763120086863637
196,15549,0.0003396419924683869
197,15599,0.00019795077969320118
198,15649,0.0005683323834091425
198,15699,0.00020888446306344122
199,15749,0.0004160887037869543
199,15799,0.00031911098631098866
200,15849,0.0002552375663071871
201,15899,0.0006051134550943971
201,15949,0.00023962091654539108
202,15999,0.00027599703753367066
203,16049,0.0013241642154753208
203,16099,0.0006364190485328436
204,16149,0.0017209697980433702
205,16199,0.00023259206500370055
205,16249,0.00035236403346061707
206,16299,0.00023051031166687608
206,16349,0.00018573328270576894
