epoch,step,train_loss
1,49,0.24148622155189514
3,99,0.002272925805300474
4,149,0.11994174867868423
6,199,0.006144569255411625
7,249,0.0017116316594183445
9,299,0.0006341707194224
10,349,0.04668974503874779
12,399,0.0018227080581709743
14,449,0.004541514441370964
15,499,0.0683114230632782
17,549,0.0062261647544801235
18,599,0.004632140044122934
20,649,0.0007249328191392124
21,699,0.012736600823700428
23,749,0.005141662433743477
24,799,0.0013352837413549423
26,849,0.00212087738327682
28,899,0.001811702037230134
29,949,0.011554725468158722
31,999,0.0034703556448221207
32,1049,0.08060366660356522
34,1099,0.002813846804201603
35,1149,0.015064525417983532
37,1199,0.0007617503870278597
39,1249,0.0005587065825238824
40,1299,0.0006122164777480066
42,1349,0.0004751948290504515
43,1399,0.000233851998928003
45,1449,0.00045611211680807173
46,1499,0.0005251818802207708
48,1549,0.00037867395440116525
49,1599,6.11323703196831e-05
51,1649,0.00017778287292458117
53,1699,0.12695074081420898
54,1749,0.00042928740731440485
56,1799,0.00017000711522996426
57,1849,0.0005337243201211095
59,1899,0.00046077967272140086
60,1949,0.00019209932361263782
62,1999,0.000741001043934375
64,2049,0.0008240386378020048
65,2099,8.905556023819372e-05
67,2149,0.0001990857272176072
68,2199,0.00020544292056001723
70,2249,0.16546614468097687
71,2299,0.0007800147868692875
73,2349,0.0010908216936513782
74,2399,0.00038842952926643193
76,2449,0.0006473819958046079
78,2499,0.002484613098204136
79,2549,0.0007494725869037211
81,2599,0.0012880857102572918
82,2649,0.00034289073664695024
84,2699,0.0019623825792223215
85,2749,0.0004028906987514347
87,2799,0.0005160770379006863
89,2849,0.0008505223086103797
90,2899,0.00020361162023618817
92,2949,0.0004568934964481741
93,2999,0.0034269816242158413
95,3049,0.0069887638092041016
96,3099,0.00204542581923306
98,3149,0.0001349436934106052
99,3199,0.0004926696419715881
